Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
CA-2020-117947,8/18/2020,8/23/2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,3,27.2862
CA-2020-163020,9/15/2020,9/19/2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,7,12.0904
CA-2020-153787,5/19/2020,5/23/2020,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Seattle,Washington,West,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,28.1764
CA-2020-133431,12/17/2020,12/21/2020,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,5.1435
CA-2020-133431,12/17/2020,12/21/2020,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,6.0858
US-2019-135720,12/11/2019,12/13/2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,-51.7191
US-2019-135720,12/11/2019,12/13/2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,TEC-AC-10001267,Technology,Accessories,Imationˇ32GB Pocket Pro USB 3.0ˇFlash Driveˇ- 32 GB - Black - 1 P ...,119.8,5,29.95
US-2019-135720,12/11/2019,12/13/2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,4,30.0768
CA-2020-144694,9/24/2020,9/26/2020,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,South,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,2.4585
CA-2020-144694,9/24/2020,9/26/2020,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,3,85.5297
US-2019-123470,8/15/2019,8/21/2019,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,-13.8468
US-2019-123470,8/15/2019,8/21/2019,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,12.2328
CA-2019-115917,5/20/2019,5/25/2019,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,West,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,272.792
CA-2019-115917,5/20/2019,5/25/2019,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,5.0128
CA-2019-147067,12/18/2019,12/22/2019,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,6.0288
CA-2020-167913,7/30/2020,8/3/2020,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,85.904
CA-2020-167913,7/30/2020,8/3/2020,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,26.25,7,12.6
CA-2020-106103,6/10/2020,6/15/2020,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,Central,TEC-AC-10003832,Technology,Accessories,Imationˇ16GB Mini TravelDrive USB 2.0ˇFlash Drive,132.52,4,54.3332
US-2020-127719,7/21/2020,7/25/2020,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,1,3.1752
CA-2020-126221,12/30/2020,1/5/2019,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Columbus,Indiana,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.3,2,56.511
CA-2019-103947,4/1/2019,4/8/2019,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,9.8625
CA-2019-103947,4/1/2019,4/8/2019,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,3.0144
CA-2019-160745,12/11/2019,12/16/2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,6.068
CA-2019-160745,12/11/2019,12/16/2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,22.6782
CA-2019-160745,12/11/2019,12/16/2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,4,31.6
CA-2019-132661,10/23/2019,10/29/2019,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,10,178.318
CA-2020-140844,6/19/2020,6/23/2020,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,45.9754
CA-2020-140844,6/19/2020,6/23/2020,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,10.312
CA-2019-137239,8/22/2019,8/28/2019,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,East,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,2,8.5164
CA-2019-137239,8/22/2019,8/28/2019,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,East,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,2,-2.6544
CA-2019-137239,8/22/2019,8/28/2019,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.288,2,45.3222
US-2019-156097,9/19/2019,9/19/2019,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,-50.098
US-2019-156097,9/19/2019,9/19/2019,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,-3.462
CA-2019-123666,3/26/2019,3/30/2019,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,18.398
CA-2019-143308,11/4/2019,11/4/2019,Same Day,RC-19825,Roy Collins,Consumer,United States,Louisville,Kentucky,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",10.74,3,5.2626
CA-2020-132682,6/8/2020,6/10/2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,2.079
CA-2020-132682,6/8/2020,6/10/2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,3,28.7064
CA-2020-132682,6/8/2020,6/10/2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OCˇSpeaker Phone,381.576,3,28.6182
US-2020-106663,6/9/2020,6/13/2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,-14.3856
US-2020-106663,6/9/2020,6/13/2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1,-71.8905
US-2020-106663,6/9/2020,6/13/2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,8,11.36
CA-2020-111178,6/15/2020,6/22/2020,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,1.7115
CA-2020-130351,12/5/2020,12/8/2020,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.5888
CA-2020-130351,12/5/2020,12/8/2020,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% RÇsumÇ Paper, 24lb.",38.9,5,17.505
CA-2020-130351,12/5/2020,12/8/2020,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,Central,TEC-AC-10003832,Technology,Accessories,Imationˇ16GB Mini TravelDrive USB 2.0ˇFlash Drive,99.39,3,40.7499
US-2020-119438,3/18/2020,3/23/2020,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,-7.392
US-2020-119438,3/18/2020,3/23/2020,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,4.5201
US-2020-119438,3/18/2020,3/23/2020,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,-41.262
US-2020-119438,3/18/2020,3/23/2020,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,-320.2395
CA-2019-164511,11/19/2019,11/24/2019,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,4.6644
CA-2019-164511,11/19/2019,11/24/2019,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,2.5984
CA-2019-164511,11/19/2019,11/24/2019,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,18.522
US-2020-168116,11/4/2020,11/4/2020,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,-3839.9904
US-2020-168116,11/4/2020,11/4/2020,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,14.651
CA-2020-161480,12/25/2020,12/29/2020,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,4.7996
CA-2020-114552,9/2/2020,9/8/2020,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Cleveland,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,4.1448
CA-2019-163755,11/4/2019,11/8/2019,Second Class,AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,35.6796
CA-2020-146136,9/3/2020,9/7/2020,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,8.8624
US-2020-100048,5/19/2020,5/24/2020,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,109.7226
US-2020-100048,5/19/2020,5/24/2020,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,89.3142
US-2020-100048,5/19/2020,5/24/2020,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,3,113.9886
CA-2020-108910,9/24/2020,9/29/2020,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,24.4758
CA-2019-112942,2/13/2019,2/18/2019,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,73.41
CA-2019-142335,12/15/2019,12/19/2019,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,231.4116
CA-2019-142335,12/15/2019,12/19/2019,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,80.0199
CA-2019-114713,7/7/2019,7/12/2019,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7,5.1282
CA-2020-144113,9/16/2020,9/20/2020,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,2,6.3684
CA-2020-144113,9/16/2020,9/20/2020,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1,5.5992
US-2019-150861,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,84.0512
US-2019-150861,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,-153.3456
US-2019-150861,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,10.089
US-2019-150861,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,102.4998
US-2019-150861,12/3/2019,12/6/2019,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,2,3.024
CA-2020-131954,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.7176
CA-2020-131954,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,TEC-AC-10003610,Technology,Accessories,LogitechˇIlluminated - Keyboard,179.97,3,86.3856
CA-2020-131954,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,33.6474
CA-2020-131954,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,9.4284
CA-2020-131954,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,18.6956
CA-2020-131954,1/21/2020,1/25/2020,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,6.552
US-2019-146710,8/27/2019,9/1/2019,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,Central,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,5,-10.948
US-2019-146710,8/27/2019,9/1/2019,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528,1,1.1466
US-2019-146710,8/27/2019,9/1/2019,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4.624,1,1.6762
US-2019-146710,8/27/2019,9/1/2019,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,Central,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168,4,6.2064
CA-2019-150889,3/20/2019,3/22/2019,Second Class,PB-19105,Peter BÅhler,Consumer,United States,Evanston,Illinois,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.8994
CA-2020-126074,10/2/2020,10/6/2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,26.703
CA-2020-126074,10/2/2020,10/6/2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,56.7864
CA-2020-126074,10/2/2020,10/6/2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,22.792
CA-2020-126074,10/2/2020,10/6/2020,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,1.4112
CA-2019-110499,4/7/2019,4/9/2019,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,374.9925
